"TIME","F1","F2","ang1","ang2","ang3","ang4","dist1","dist2","B1","B2","B3","B4","B5","B6","B7",
431.34550,-7.79993582,8.22865009,-3.25195313,93.3398438,1.58203125,-10.7226563,2.44473147,1.89476359,1,1,1,1,1,1,1
431.38980,-7.79988241,8.22865009,-3.25195313,93.3398438,1.58203125,-10.7226563,2.44987035,1.90884233,1,1,1,1,1,1,1
431.38980,-7.79995871,8.22866535,-3.25195313,93.3398438,1.58203125,-10.7226563,2.44473147,1.90530479,1,1,1,1,1,1,1
431.40090,-7.79999685,8.22866535,-3.25195313,93.3398438,1.58203125,-10.7226563,2.44473147,1.90530479,1,1,1,1,1,1,1
431.44540,-7.80014181,8.22866535,-3.25195313,93.3398438,1.58203125,-10.7226563,2.44473147,1.90530479,1,1,1,1,1,1,1
431.47870,-7.80011129,8.22866535,-3.25195313,93.3398438,1.58203125,-10.7226563,2.45502949,1.90530479,1,1,1,1,1,1,1
431.48980,-7.80002737,8.22869587,-2.90039063,93.3398438,1.58203125,-10.7226563,2.44473147,1.90530479,1,1,1,1,1,1,1
431.5120,-7.80006552,8.22869587,-2.8125,93.3398438,1.58203125,-10.7226563,2.44987035,1.90177917,1,1,1,1,1,1,1
431.53420,-7.80012655,8.22869587,-2.8125,93.3398438,1.58203125,-10.7226563,2.44987035,1.90884233,1,1,1,1,1,1,1
431.55650,-7.8001647,8.22869587,-3.33984375,93.3398438,1.58203125,-10.7226563,2.45502949,1.90530479,1,1,1,1,1,1,1
431.59060,-7.80011129,8.22868824,-3.77929688,93.3398438,1.58203125,-10.7226563,2.45502949,1.91239202,1,1,1,1,1,1,1
431.67940,-7.80006552,8.22868824,-3.8671875,93.3398438,1.58203125,-10.6347656,2.46020937,1.90530479,1,1,1,1,1,1,1
431.67940,-7.80006552,8.22868824,-3.8671875,93.3398438,1.58203125,-10.6347656,2.20724106,1.8774302,1,1,1,1,1,1,1
431.67940,-7.79996634,8.22872639,-3.8671875,93.3398438,1.58203125,-10.546875,2.44987035,1.90884233,1,1,1,1,1,1,1
431.69060,-7.79998922,8.22872639,-3.8671875,93.515625,1.58203125,-10.546875,2.44473147,1.90530479,1,1,1,1,1,1,1
431.79170,-7.79998922,8.22872639,-3.95507813,93.515625,1.58203125,-10.546875,2.44473147,1.90177917,1,1,1,1,1,1,1
431.79170,-7.800035,8.22872639,-3.95507813,93.515625,1.58203125,-10.546875,2.45502949,1.90530479,1,1,1,1,1,1,1
431.80280,-7.80013418,8.22877979,-3.95507813,93.515625,1.58203125,-10.546875,2.40434361,1.8671689,1,1,1,1,1,1,1
