"TIME","F1","F2","ang1","ang2","ang3","ang4","dist1","dist2","B1","B2","B3","B4","B5","B6","B7",
720.96310,-7.76126242,8.25025654,68.5546875,178.154297,-0.439453125,-1.23046875,2.6675241,2.05277109,1,1,1,1,1,1,1
721.00760,-7.76123953,8.25025654,68.5546875,178.154297,-0.439453125,-1.23046875,2.67358541,2.04069304,1,1,1,1,1,1,1
721.00760,-7.76115561,8.25022602,68.5546875,178.154297,-0.439453125,-1.23046875,2.65547943,2.04470468,1,1,1,1,1,1,1
721.04090,-7.76107931,8.25022602,68.5546875,178.154297,-0.439453125,-1.23046875,2.67967248,2.05277109,1,1,1,1,1,1,1
721.07420,-7.7611022,8.25022602,68.5546875,178.154297,-0.439453125,-1.23046875,2.6675241,2.05682635,1,1,1,1,1,1,1
721.07420,-7.76110983,8.25024891,68.5546875,178.154297,-0.439453125,-1.23046875,2.6675241,2.04873061,1,1,1,1,1,1,1
721.10730,-7.76112509,8.25024891,68.5546875,178.154297,-0.439453125,-1.23046875,2.6675241,2.05277109,1,1,1,1,1,1,1
721.12650,-7.7611022,8.25024891,68.5546875,178.154297,-0.439453125,-1.23046875,2.67358541,2.05277109,1,1,1,1,1,1,1
721.15450,-7.76114798,8.25024891,68.5546875,178.154297,-0.439453125,-1.23046875,2.6675241,2.07732368,1,1,1,1,1,1,1
721.1990,-7.76111746,8.25026417,68.5546875,178.154297,-0.439453125,-1.23046875,2.65547943,2.04470468,1,1,1,1,1,1,1
721.21010,-7.76116323,8.25026417,68.5546875,178.154297,-0.439453125,-1.23046875,2.6675241,2.06908011,1,1,1,1,1,1,1
721.24340,-7.76121664,8.25026417,68.5546875,178.154297,-0.439453125,-1.23046875,2.67358541,2.05277109,1,1,1,1,1,1,1
721.25450,-7.76121664,8.25026417,68.5546875,178.154297,-0.439453125,-1.23046875,2.6675241,2.05277109,1,1,1,1,1,1,1
721.29080,-7.76124716,8.25024891,68.5546875,178.154297,-0.439453125,-1.23046875,2.6675241,2.07732368,1,1,1,1,1,1,1
721.32410,-7.76124716,8.25024891,68.5546875,178.154297,-0.439453125,-1.23046875,2.67358541,2.0731945,1,1,1,1,1,1,1
721.32410,-7.76120901,8.25024891,68.5546875,178.154297,-0.439453125,-1.23046875,2.67967248,2.05277109,1,1,1,1,1,1,1
721.32410,-7.76114798,8.25024128,68.5546875,178.154297,-0.439453125,-1.23046875,2.67358541,2.04470468,1,1,1,1,1,1,1
721.32410,-7.76116323,8.25024128,68.5546875,178.154297,-0.439453125,-1.23046875,2.6675241,2.04873061,1,1,1,1,1,1,1
721.33520,-7.76114035,8.25024128,68.5546875,178.154297,-0.439453125,-1.23046875,2.6675241,2.04873061,1,1,1,1,1,1,1
721.33520,-7.76119375,8.25024128,68.5546875,178.154297,-0.439453125,-1.23046875,2.6675241,2.05277109,1,1,1,1,1,1,1
721.33520,-7.76121664,8.25024128,68.5546875,178.154297,-0.439453125,-1.23046875,2.6675241,2.05277109,1,1,1,1,1,1,1
721.34630,-7.76120901,8.25024128,68.5546875,178.154297,-0.439453125,-1.23046875,2.6141212,1.8843286,1,1,1,1,1,1,1
721.34630,-7.76117086,8.25024128,68.5546875,178.154297,-0.439453125,-1.23046875,2.6675241,2.04873061,1,1,1,1,1,1,1
721.34630,-7.76120901,8.25024128,68.5546875,178.154297,-0.439453125,-1.23046875,2.6675241,2.05682635,1,1,1,1,1,1,1
721.34630,-7.76120138,8.2501955,68.5546875,178.154297,-0.439453125,-1.23046875,2.67358541,2.04873061,1,1,1,1,1,1,1
721.34630,-7.76117086,8.2501955,68.5546875,178.154297,-0.439453125,-1.23046875,2.67358541,2.05682635,1,1,1,1,1,1,1
721.34630,-7.76117086,8.2501955,68.5546875,178.154297,-0.439453125,-1.23046875,2.6675241,2.06908011,1,1,1,1,1,1,1
721.34630,-7.76113272,8.25024891,68.5546875,178.154297,-0.439453125,-1.23046875,2.6675241,2.05682635,1,1,1,1,1,1,1
721.34630,-7.76099539,8.25024891,68.5546875,178.154297,-0.439453125,-1.23046875,2.6675241,2.04873061,1,1,1,1,1,1,1
721.34630,-7.76087332,8.25024891,68.5546875,178.154297,-0.439453125,-1.23046875,2.67358541,2.05277109,1,1,1,1,1,1,1
721.34630,-7.76078939,8.25024891,68.5546875,178.154297,-0.439453125,-1.23046875,2.637604,1.8671689,1,1,1,1,1,1,1
721.34630,-7.76068258,8.25029469,68.5546875,178.154297,-0.439453125,-1.23046875,2.67967248,2.05277109,1,1,1,1,1,1,1
721.34630,-7.76069784,8.25029469,68.5546875,178.154297,-0.439453125,-1.23046875,2.67358541,2.07732368,1,1,1,1,1,1,1
721.34630,-7.76072836,8.25029469,68.5546875,178.154297,-0.439453125,-1.23046875,2.6675241,2.05682635,1,1,1,1,1,1,1
721.34630,-7.7607131,8.25029469,68.5546875,178.154297,-0.439453125,-1.23046875,2.66148877,2.05277109,1,1,1,1,1,1,1
721.34630,-7.7607131,8.2503252,68.5546875,178.154297,-0.439453125,-1.23046875,2.67358541,2.04873061,1,1,1,1,1,1,1
721.34630,-7.76073599,8.2503252,68.5546875,178.154297,-0.439453125,-1.23046875,2.6675241,2.05277109,1,1,1,1,1,1,1
721.34630,-7.76072073,8.2503252,68.5546875,178.154297,-0.439453125,-1.23046875,2.67358541,2.07732368,1,1,1,1,1,1,1
