"TIME","F1","F2","ang1","ang2","ang3","ang4","dist1","dist2","B1","B2","B3","B4","B5","B6","B7",
607.37460,-7.7598052,8.24974537,68.5546875,185.185547,-0.087890625,-1.23046875,2.6675241,2.07732368,1,1,1,1,1,1,1
607.37460,-7.7598815,8.24974537,68.5546875,185.185547,-0.087890625,-1.23046875,2.6675241,2.05277109,1,1,1,1,1,1,1
607.37460,-7.7598815,8.24974537,68.5546875,185.185547,-0.087890625,-1.23046875,2.67358541,2.04873061,1,1,1,1,1,1,1
607.37460,-7.75985098,8.24974537,68.5546875,185.185547,-0.087890625,-1.23046875,2.68578601,2.0731945,1,1,1,1,1,1,1
607.37460,-7.75985098,8.24971485,68.5546875,185.185547,-0.087890625,-1.23046875,2.67358541,2.07732368,1,1,1,1,1,1,1
607.37460,-7.75991964,8.24971485,68.5546875,185.185547,-0.087890625,-1.23046875,2.66148877,2.0731945,1,1,1,1,1,1,1
607.37460,-7.75991201,8.24971485,68.5546875,185.185547,-0.087890625,-1.23046875,2.67358541,2.02874446,1,1,1,1,1,1,1
607.37460,-7.75998068,8.24969959,68.5546875,185.185547,-0.087890625,-1.23046875,2.6675241,2.05277109,1,1,1,1,1,1,1
607.37460,-7.75991964,8.24969959,68.5546875,185.185547,-0.087890625,-1.23046875,2.6675241,2.08146811,1,1,1,1,1,1,1
607.37460,-7.75997305,8.24969959,68.5546875,185.185547,-0.087890625,-1.23046875,2.6675241,2.06498075,1,1,1,1,1,1,1
607.37460,-7.75982809,8.24969959,68.5546875,185.185547,-0.087890625,-1.23046875,2.3319242,2.04470468,1,1,1,1,1,1,1
607.37460,-7.75982809,8.24971485,68.5546875,185.185547,-0.087890625,-1.23046875,2.67358541,2.06908011,1,1,1,1,1,1,1
607.37460,-7.75986624,8.24971485,68.5546875,185.185547,-0.087890625,-1.23046875,2.66148877,2.04873061,1,1,1,1,1,1,1
607.37460,-7.75983572,8.24971485,68.5546875,185.185547,-0.087890625,-1.23046875,2.67967248,2.0731945,1,1,1,1,1,1,1
607.37460,-7.75991201,8.24971485,68.5546875,185.185547,-0.087890625,-1.23046875,2.67358541,2.06908011,1,1,1,1,1,1,1
607.37460,-7.75989676,8.24974537,68.5546875,185.185547,-0.087890625,-1.23046875,2.67358541,2.08146811,1,1,1,1,1,1,1
607.37460,-7.75990438,8.24974537,68.5546875,185.185547,-0.087890625,-1.23046875,2.66148877,2.06908011,1,1,1,1,1,1,1
607.37460,-7.75988913,8.24974537,68.5546875,185.185547,-0.087890625,-1.23046875,2.32724261,2.02874446,1,1,1,1,1,1,1
607.37460,-7.7598815,8.24979115,68.5546875,185.185547,-0.087890625,-1.23046875,2.67358541,2.06908011,1,1,1,1,1,1,1
607.37460,-7.75979757,8.24979115,68.5546875,185.185547,-0.087890625,-1.23046875,2.66148877,2.0898025,1,1,1,1,1,1,1
607.37460,-7.75978994,8.24979115,68.5546875,185.185547,-0.087890625,-1.23046875,2.64353704,2.14549923,1,1,1,1,1,1,1
607.37460,-7.75979757,8.24979115,68.5546875,185.185547,-0.087890625,-1.23046875,2.637604,2.13240671,1,1,1,1,1,1,1
607.37460,-7.75978231,8.2498064,68.5546875,185.185547,-0.087890625,-1.23046875,2.67358541,2.12807512,1,1,1,1,1,1,1
607.37460,-7.75971365,8.2498064,68.5546875,185.185547,-0.087890625,-1.23046875,2.67358541,2.07732368,1,1,1,1,1,1,1
607.37460,-7.75969839,8.2498064,68.5546875,185.185547,-0.087890625,-1.23046875,2.67967248,2.05682635,1,1,1,1,1,1,1
607.37460,-7.75960684,8.2498064,68.5546875,185.185547,-0.087890625,-1.23046875,2.33662343,1.98982477,1,1,1,1,1,1,1
607.37460,-7.75955343,8.24984455,68.5546875,185.185547,-0.087890625,-1.23046875,2.68578601,2.05277109,1,1,1,1,1,1,1
607.37460,-7.75948477,8.24984455,68.5546875,185.185547,-0.087890625,-1.23046875,2.67358541,2.05682635,1,1,1,1,1,1,1
607.37460,-7.75960684,8.24984455,68.5546875,185.185547,-0.087890625,-1.23046875,2.6675241,2.05277109,1,1,1,1,1,1,1
607.37460,-7.7596221,8.24991322,68.5546875,185.185547,-0.087890625,-1.23046875,2.67358541,2.05277109,1,1,1,1,1,1,1
607.37460,-7.75951529,8.24991322,68.5546875,185.185547,-0.087890625,-1.23046875,2.6675241,2.04873061,1,1,1,1,1,1,1
607.37460,-7.75953817,8.24991322,68.5546875,185.185547,-0.087890625,-1.23046875,2.6675241,2.05277109,1,1,1,1,1,1,1
607.37460,-7.75960684,8.24991322,68.5546875,185.185547,-0.087890625,-1.23046875,2.32257915,2.01692319,1,1,1,1,1,1,1
607.37460,-7.75958395,8.2499361,68.5546875,185.185547,-0.087890625,-1.23046875,2.66148877,2.06908011,1,1,1,1,1,1,1
607.37460,-7.75959158,8.2499361,68.5546875,185.185547,-0.087890625,-1.23046875,2.67358541,1.8843286,1,1,1,1,1,1,1
607.37460,-7.75968313,8.2499361,68.5546875,185.185547,-0.087890625,-1.23046875,2.67358541,2.07732368,1,1,1,1,1,1,1
607.37460,-7.7597518,8.2499361,68.5546875,185.185547,-0.087890625,-1.23046875,2.6675241,2.0731945,1,1,1,1,1,1,1
607.37460,-7.75971365,8.24994373,68.5546875,185.185547,-0.087890625,-1.23046875,2.6675241,2.07732368,1,1,1,1,1,1,1
607.37460,-7.75965261,8.24994373,68.5546875,185.185547,-0.087890625,-1.23046875,2.6675241,2.05682635,1,1,1,1,1,1,1
607.37460,-7.75963736,8.24994373,68.5546875,185.185547,-0.087890625,-1.23046875,2.66148877,2.06498075,1,1,1,1,1,1,1
607.37460,-7.7596755,8.24994373,68.5546875,185.185547,-0.087890625,-1.23046875,2.6675241,2.07732368,1,1,1,1,1,1,1
607.37460,-7.75968313,8.24992847,68.5546875,185.185547,-0.087890625,-1.23046875,2.67358541,2.04470468,1,1,1,1,1,1,1
607.37460,-7.75970602,8.24992847,68.5546875,185.185547,-0.087890625,-1.23046875,2.6675241,2.07732368,1,1,1,1,1,1,1
607.37460,-7.75973654,8.24992847,68.5546875,185.185547,-0.087890625,-1.23046875,2.67358541,2.07732368,1,1,1,1,1,1,1
607.37460,-7.75984335,8.24986744,68.5546875,185.185547,-0.087890625,-1.23046875,2.67358541,2.07732368,1,1,1,1,1,1,1
607.37460,-7.75982809,8.24986744,68.5546875,185.185547,-0.087890625,-1.23046875,2.6675241,2.08146811,1,1,1,1,1,1,1
607.37460,-7.75975943,8.24986744,68.5546875,185.185547,-0.087890625,-1.23046875,2.66148877,2.05277109,1,1,1,1,1,1,1
607.37460,-7.75977468,8.24986744,68.5546875,185.185547,-0.087890625,-1.23046875,2.66148877,2.07732368,1,1,1,1,1,1,1
607.37460,-7.75988913,8.24985218,68.5546875,185.185547,-0.087890625,-1.23046875,2.6675241,2.07732368,1,1,1,1,1,1,1
607.37460,-7.7598052,8.24985218,68.5546875,185.185547,-0.087890625,-1.23046875,2.6675241,2.05277109,1,1,1,1,1,1,1
607.37460,-7.75972128,8.24985218,68.5546875,185.185547,-0.087890625,-1.23046875,2.67358541,2.0731945,1,1,1,1,1,1,1
607.37460,-7.75982809,8.24985218,68.5546875,185.185547,-0.087890625,-1.23046875,2.66148877,2.0731945,1,1,1,1,1,1,1
