"TIME","F1","F2","ang1","ang2","ang3","ang4","dist1","dist2","B1","B2","B3","B4","B5","B6","B7",
178.36220,-7.75586843,8.24253559,68.0273438,41.5722656,-4.13085938,-0.966796875,2.67358541,2.02874446,1,1,1,1,1,1,1
178.38450,-7.75576162,8.24253559,68.0273438,41.5722656,-4.13085938,-0.966796875,2.67967248,2.04873061,1,1,1,1,1,1,1
178.39560,-7.75568533,8.24253559,68.0273438,41.5722656,-4.13085938,-0.966796875,2.67967248,2.05277109,1,1,1,1,1,1,1
178.42890,-7.75560141,8.24253559,68.0273438,41.5722656,-4.13085938,-0.966796875,2.6675241,2.04873061,1,1,1,1,1,1,1
178.440,-7.75551748,8.24254322,68.0273438,41.5722656,-4.13085938,-0.966796875,2.67967248,2.05277109,1,1,1,1,1,1,1
178.47350,-7.75547171,8.24254322,68.0273438,41.5722656,-4.13085938,-0.966796875,2.67358541,2.03271294,1,1,1,1,1,1,1
178.48610,-7.75554037,8.24254322,68.0273438,41.5722656,-4.13085938,-0.966796875,2.67358541,2.05277109,1,1,1,1,1,1,1
178.52020,-7.75558615,8.24254322,68.0273438,41.5722656,-4.13085938,-0.966796875,2.691926,2.05277109,1,1,1,1,1,1,1
178.52020,-7.75550985,8.24259663,68.0273438,41.5722656,-4.13085938,-0.966796875,2.67358541,1.94489062,1,1,1,1,1,1,1
178.57670,-7.75555563,8.24259663,68.0273438,41.5722656,-4.13085938,-0.966796875,2.67967248,2.04470468,1,1,1,1,1,1,1
178.62110,-7.75557852,8.24259663,68.0273438,41.5722656,-4.13085938,-0.966796875,2.67358541,2.05277109,1,1,1,1,1,1,1
178.62110,-7.75546408,8.24263477,68.0273438,41.5722656,-4.13085938,-0.966796875,2.67358541,2.04470468,1,1,1,1,1,1,1
178.63220,-7.75542593,8.24263477,68.0273438,41.5722656,-4.13085938,-0.966796875,2.68578601,2.04470468,1,1,1,1,1,1,1
178.66560,-7.75545645,8.24263477,68.0273438,41.5722656,-4.13085938,-0.966796875,2.67358541,2.04873061,1,1,1,1,1,1,1
178.69890,-7.75543356,8.24263477,68.0273438,41.5722656,-4.13085938,-0.966796875,2.31793308,2.02084947,1,1,1,1,1,1,1
178.710,-7.75543356,8.24265003,68.0273438,41.5722656,-4.13085938,-0.966796875,2.67358541,2.04069304,1,1,1,1,1,1,1
178.74510,-7.75550985,8.24265003,68.0273438,41.5722656,-4.13085938,-0.966796875,2.67967248,2.04873061,1,1,1,1,1,1,1
178.77840,-7.75550222,8.24265003,68.0273438,41.5722656,-4.13085938,-0.966796875,2.68578601,2.05277109,1,1,1,1,1,1,1
178.78950,-7.75564718,8.24265003,68.0273438,41.5722656,-4.13085938,-0.966796875,2.67358541,2.05277109,1,1,1,1,1,1,1
178.82280,-7.75567007,8.24270344,68.0273438,41.5722656,-4.13085938,-0.966796875,2.63169599,1.8637712,1,1,1,1,1,1,1
178.86730,-7.75570822,8.24270344,68.0273438,41.5722656,-4.13085938,-0.966796875,2.67358541,2.04873061,1,1,1,1,1,1,1
178.86730,-7.75572348,8.24270344,68.0273438,41.5722656,-4.13085938,-0.966796875,2.67967248,2.04873061,1,1,1,1,1,1,1
178.91170,-7.75574636,8.24272633,68.0273438,41.5722656,-4.13085938,-0.966796875,2.67967248,2.04873061,1,1,1,1,1,1,1
178.91170,-7.75583792,8.24272633,68.0273438,41.5722656,-4.13085938,-0.966796875,2.67967248,2.05277109,1,1,1,1,1,1,1
178.93390,-7.75571585,8.24272633,68.0273438,41.5722656,-4.13085938,-0.966796875,2.67358541,2.04470468,1,1,1,1,1,1,1
178.95690,-7.75575399,8.24272633,68.0273438,41.5722656,-4.13085938,-0.966796875,2.67358541,2.04470468,1,1,1,1,1,1,1
178.99020,-7.75575399,8.24272633,68.0273438,41.5722656,-4.13085938,-0.966796875,2.6675241,2.04470468,1,1,1,1,1,1,1
179.03470,-7.75564718,8.24272633,68.0273438,41.5722656,-4.13085938,-0.966796875,2.66148877,2.12375927,1,1,1,1,1,1,1
179.03470,-7.75557089,8.24272633,68.0273438,41.5722656,-4.13085938,-0.966796875,2.67358541,2.14549923,1,1,1,1,1,1,1
179.0680,-7.75565481,8.24272633,68.0273438,41.5722656,-4.13085938,-0.966796875,2.65547943,2.11517596,1,1,1,1,1,1,1
179.10130,-7.75574636,8.2427187,68.0273438,41.5722656,-4.13085938,-0.966796875,2.31793308,2.08146811,1,1,1,1,1,1,1
179.11250,-7.75571585,8.2427187,68.0273438,41.5722656,-4.13085938,-0.966796875,2.68578601,2.06908011,1,1,1,1,1,1,1
179.14580,-7.75579214,8.2427187,68.0273438,41.5722656,-4.13085938,-0.966796875,2.67358541,2.02478981,1,1,1,1,1,1,1
179.17990,-7.75583792,8.2427187,68.0273438,41.5722656,-4.13085938,-0.966796875,2.72302842,2.02874446,1,1,1,1,1,1,1
179.17990,-7.75581503,8.2427187,68.0273438,41.5722656,-4.13085938,-0.966796875,2.67358541,2.05277109,1,1,1,1,1,1,1
179.21320,-7.75578451,8.2427187,68.0273438,41.5722656,-4.13085938,-0.966796875,2.67967248,2.03271294,1,1,1,1,1,1,1
179.24770,-7.75572348,8.2427187,68.0273438,41.5722656,-4.13085938,-0.966796875,2.67358541,2.04873061,1,1,1,1,1,1,1
179.25880,-7.75565481,8.24272633,68.0273438,41.5722656,-4.13085938,-0.966796875,2.67967248,2.04873061,1,1,1,1,1,1,1
179.29220,-7.75570822,8.24272633,68.0273438,41.5722656,-4.13085938,-0.966796875,2.32257915,2.00911212,1,1,1,1,1,1,1
179.32550,-7.75568533,8.24272633,68.0273438,41.5722656,-4.13085938,-0.966796875,2.67967248,2.04470468,1,1,1,1,1,1,1
179.35880,-7.75563955,8.24272633,68.0273438,41.5722656,-4.13085938,-0.966796875,2.62581301,1.8843286,1,1,1,1,1,1,1
179.36990,-7.75563955,8.24268055,68.0273438,41.5722656,-4.13085938,-0.966796875,2.67967248,2.04069304,1,1,1,1,1,1,1
179.40330,-7.75572348,8.24268055,68.0273438,41.5722656,-4.13085938,-0.966796875,2.67967248,2.05682635,1,1,1,1,1,1,1
179.41440,-7.75575399,8.24268055,68.0273438,41.5722656,-4.13085938,-0.966796875,2.66148877,2.04873061,1,1,1,1,1,1,1
179.44770,-7.75576925,8.24261189,68.0273438,41.5722656,-4.13085938,-0.966796875,2.67358541,2.04470468,1,1,1,1,1,1,1
179.4810,-7.75576162,8.24261189,68.0273438,41.5722656,-4.13085938,-0.966796875,2.6675241,2.04873061,1,1,1,1,1,1,1
179.51430,-7.75576925,8.24261189,68.0273438,41.5722656,-4.13085938,-0.966796875,2.67358541,2.05277109,1,1,1,1,1,1,1
179.51430,-7.75570822,8.24261189,68.0273438,41.5722656,-4.13085938,-0.966796875,2.68578601,2.04873061,1,1,1,1,1,1,1
179.54770,-7.75572348,8.24262714,68.0273438,41.5722656,-4.13085938,-0.966796875,2.6675241,2.05277109,1,1,1,1,1,1,1
179.54770,-7.75566244,8.24262714,68.0273438,41.5722656,-4.13085938,-0.966796875,2.67967248,2.05277109,1,1,1,1,1,1,1
179.59640,-7.75558615,8.24262714,68.0273438,41.5722656,-4.13085938,-0.966796875,2.67358541,2.04873061,1,1,1,1,1,1,1
