0 - moving, 1 - wallBounce, 2 - playerHit, 3 - enemyHit, 4 - playerFail, 5 - enemyFail
playerPosY, enemyPosY, events, playerScore, enemyScore
-0.2575842, 4.34, 4.00, 0.00, 0.00
-0.2670803, 4.3, 4.00, 0.00, 0.00
-0.2670803, 4.3, 4.00, 0.00, 0.00
-0.2670803, 4.280004, 4.00, 0.00, 0.00
-0.2670803, 4.280004, 4.00, 0.00, 0.00
-0.2670803, 4.260008, 4.00, 0.00, 0.00
-0.2694544, 4.240014, 4.00, 0.00, 0.00
-0.2694544, 4.240014, 4.00, 0.00, 0.00
-0.2694544, 4.220021, 4.00, 0.00, 0.00
-0.2694544, 4.220021, 4.00, 0.00, 0.00
-0.2694544, 4.20003, 4.00, 0.00, 0.00
-0.2694544, 4.20003, 4.00, 0.00, 0.00
-0.2718284, 4.18004, 4.00, 0.00, 0.00
-0.2718284, 4.18004, 4.00, 0.00, 0.00
-0.2718284, 4.160051, 4.00, 0.00, 0.00
-0.2718284, 4.140064, 4.00, 0.00, 0.00
-0.2718284, 4.140064, 4.00, 0.00, 0.00
-0.2765767, 4.120078, 4.00, 0.00, 0.00
-0.2765767, 4.120078, 4.00, 0.00, 0.00
-0.2765767, 4.100093, 4.00, 0.00, 0.00
-0.2931949, 4.100093, 4.00, 0.00, 0.00
-0.2931949, 4.08011, 4.00, 0.00, 0.00
-0.2931949, 4.08011, 4.00, 0.00, 0.00
-0.305065, 4.060128, 4.00, 0.00, 0.00
-0.3121871, 4.040147, 4.00, 0.00, 0.00
-0.3121871, 4.040147, 4.00, 0.00, 0.00
-0.3121871, 4.020167, 4.00, 0.00, 0.00
-0.3193095, 4.020167, 4.00, 0.00, 0.00
-0.3193095, 4.000189, 4.00, 0.00, 0.00
-0.3193095, 4.000189, 4.00, 0.00, 0.00
-0.3311796, 3.980213, 4.00, 0.00, 0.00
-0.3311796, 3.980213, 4.00, 0.00, 0.00
-0.3311796, 3.960238, 4.00, 0.00, 0.00
-0.3739124, 3.940263, 4.00, 0.00, 0.00
-0.3739124, 3.940263, 4.00, 0.00, 0.00
-0.3739124, 3.92029, 4.00, 0.00, 0.00
-0.3739124, 3.92029, 4.00, 0.00, 0.00
-0.3739124, 3.900319, 4.00, 0.00, 0.00
-0.3739124, 3.900319, 4.00, 0.00, 0.00
-0.4475077, 3.880349, 4.00, 0.00, 0.00
-0.4475077, 3.880349, 4.00, 0.00, 0.00
-0.4475077, 3.86038, 4.00, 0.00, 0.00
-0.4332636, 3.840413, 4.00, 0.00, 0.00
-0.4332636, 3.840413, 4.00, 0.00, 0.00
-0.4522558, 3.820446, 4.00, 0.00, 0.00
-0.4522558, 3.820446, 4.00, 0.00, 0.00
-0.4522558, 3.800482, 4.00, 0.00, 0.00
-0.4759963, 3.800482, 4.00, 0.00, 0.00
-0.4759963, 3.780519, 4.00, 0.00, 0.00
-0.4759963, 3.780519, 4.00, 0.00, 0.00
-0.4712483, 3.760557, 4.00, 0.00, 0.00
-0.4712483, 3.740596, 4.00, 0.00, 0.00
-0.4712483, 3.740596, 4.00, 0.00, 0.00
-0.4736223, 3.720636, 4.00, 0.00, 0.00
-0.4736223, 3.720636, 4.00, 0.00, 0.00
-0.4736223, 3.700678, 4.00, 0.00, 0.00
-0.4736223, 3.700678, 4.00, 0.00, 0.00
-0.4736223, 3.680722, 4.00, 0.00, 0.00
-0.4736223, 3.680722, 4.00, 0.00, 0.00
-0.4736223, 3.660766, 4.00, 0.00, 0.00
-0.4427596, 3.640812, 4.00, 0.00, 0.00
-0.4427596, 3.640812, 4.00, 0.00, 0.00
-0.4427596, 3.620859, 4.00, 0.00, 0.00
-0.4213931, 3.620859, 4.00, 0.00, 0.00
-0.4118971, 3.600908, 4.00, 0.00, 0.00
-0.4118971, 3.600908, 4.00, 0.00, 0.00
-0.4118971, 3.580958, 4.00, 0.00, 0.00
-0.3929048, 3.561009, 4.00, 0.00, 0.00
-0.3929048, 3.561009, 4.00, 0.00, 0.00
-0.3929048, 3.541062, 4.00, 0.00, 0.00
-0.3549201, 3.541062, 4.00, 0.00, 0.00
-0.3335536, 3.521116, 4.00, 0.00, 0.00
-0.3335536, 3.521116, 4.00, 0.00, 0.00
-0.3335536, 3.501171, 4.00, 0.00, 0.00
-0.3359277, 3.501171, 4.00, 0.00, 0.00
-0.3359277, 3.481228, 4.00, 0.00, 0.00
-0.3359277, 3.461286, 4.00, 0.00, 0.00
-0.3335536, 3.461286, 4.00, 0.00, 0.00
-0.3335536, 3.441345, 4.00, 0.00, 0.00
-0.3335536, 3.441345, 4.00, 0.00, 0.00
-0.3145614, 3.421405, 4.00, 0.00, 0.00
-0.3145614, 3.421405, 4.00, 0.00, 0.00
-0.3145614, 3.401467, 4.00, 0.00, 0.00
-0.3145614, 3.401467, 4.00, 0.00, 0.00
-0.2765767, 3.381531, 4.00, 0.00, 0.00
-0.2765767, 3.361595, 4.00, 0.00, 0.00
-0.2765767, 3.361595, 4.00, 0.00, 0.00
-0.2765767, 3.341661, 4.00, 0.00, 0.00
-0.2599583, 3.341661, 4.00, 0.00, 0.00
-0.2599583, 3.321728, 4.00, 0.00, 0.00
-0.2599583, 3.321728, 4.00, 0.00, 0.00
-0.1982331, 3.301797, 4.00, 0.00, 0.00
-0.1982331, 3.301797, 4.00, 0.00, 0.00
-0.1982331, 3.281867, 4.00, 0.00, 0.00
-0.05816469, 3.261938, 4.00, 0.00, 0.00
-0.005935521, 3.261938, 4.00, 0.00, 0.00
-0.005935521, 3.242011, 4.00, 0.00, 0.00
-0.005935521, 3.242011, 4.00, 0.00, 0.00
0.1032703, 3.222085, 4.00, 0.00, 0.00
0.1032703, 3.222085, 4.00, 0.00, 0.00
0.1032703, 3.20216, 4.00, 0.00, 0.00
0.1032703, 3.20216, 4.00, 0.00, 0.00
0.3881556, 3.182237, 4.00, 0.00, 0.00
0.3881556, 3.162314, 4.00, 0.00, 0.00
0.3881556, 3.162314, 4.00, 0.00, 0.00
0.5187279, 3.142394, 4.00, 0.00, 0.00
0.635056, 3.142394, 4.00, 0.00, 0.00
0.635056, 3.122474, 4.00, 0.00, 0.00
0.635056, 3.122474, 4.00, 0.00, 0.00
0.635056, 3.102556, 4.00, 0.00, 0.00
0.7703766, 3.102556, 4.00, 0.00, 0.00
0.7703766, 3.08264, 4.00, 0.00, 0.00
0.7703766, 3.062724, 4.00, 0.00, 0.00
0.7703766, 3.062724, 4.00, 0.00, 0.00
0.7703766, 3.04281, 4.00, 0.00, 0.00
0.9175673, 3.04281, 4.00, 0.00, 0.00
0.9626741, 3.022897, 4.00, 0.00, 0.00
0.9626741, 3.022897, 4.00, 0.00, 0.00
0.9626741, 3.002986, 4.00, 0.00, 0.00
1.007781, 3.002986, 4.00, 0.00, 0.00
1.007781, 2.983076, 4.00, 0.00, 0.00
1.007781, 2.983076, 4.00, 0.00, 0.00
1.055262, 2.983076, 4.00, 0.00, 0.00
1.055262, 2.983076, 4.00, 0.00, 0.00
1.055262, 2.983076, 4.00, 0.00, 0.00
1.055262, 2.983076, 4.00, 0.00, 0.00
1.062384, 2.983076, 4.00, 0.00, 0.00
1.052888, 2.983076, 4.00, 0.00, 0.00
1.052888, 2.983076, 4.00, 0.00, 0.00
1.052888, 2.983076, 4.00, 0.00, 0.00
1.052888, 2.983076, 4.00, 0.00, 0.00
1.03627, 2.983076, 4.00, 0.00, 0.00
1.03627, 2.983076, 4.00, 0.00, 0.00
1.03627, 2.983076, 4.00, 0.00, 0.00
1.03627, 2.983076, 4.00, 0.00, 0.00
1.03627, 2.983076, 4.00, 0.00, 0.00
1.03627, 2.983076, 4.00, 0.00, 0.00
1.06001, 2.983076, 4.00, 0.00, 0.00
1.06001, 2.983076, 4.00, 0.00, 0.00
1.06001, 2.983076, 4.00, 0.00, 0.00
1.121735, 2.983076, 4.00, 0.00, 0.00
1.121735, 2.983076, 4.00, 0.00, 0.00
1.121735, 2.983076, 4.00, 0.00, 0.00
1.164468, 2.983076, 4.00, 0.00, 0.00
1.164468, 2.983076, 4.00, 0.00, 0.00
1.164468, 2.983076, 4.00, 0.00, 0.00
1.164468, 2.983076, 4.00, 0.00, 0.00
1.245185, 2.983076, 4.00, 0.00, 0.00
1.245185, 3.002965, 4.00, 0.00, 0.00
1.245185, 3.002965, 4.00, 0.00, 0.00
1.285544, 3.022852, 4.00, 0.00, 0.00
1.285544, 3.022852, 4.00, 0.00, 0.00
1.285544, 3.042738, 4.00, 0.00, 0.00
1.285544, 3.042738, 4.00, 0.00, 0.00
1.285544, 3.062623, 4.00, 0.00, 0.00
1.361513, 3.062623, 4.00, 0.00, 0.00
1.373384, 3.082506, 4.00, 0.00, 0.00
1.373384, 3.102389, 4.00, 0.00, 0.00
1.373384, 3.102389, 4.00, 0.00, 0.00
1.390002, 3.122269, 4.00, 0.00, 0.00
1.40662, 3.122269, 4.00, 0.00, 0.00
1.40662, 3.142149, 4.00, 0.00, 0.00
1.40662, 3.142149, 4.00, 0.00, 0.00
1.40662, 3.162027, 4.00, 0.00, 0.00
1.439857, 3.162027, 4.00, 0.00, 0.00
1.439857, 3.181903, 4.00, 0.00, 0.00
1.439857, 3.201779, 4.00, 0.00, 0.00
1.584674, 3.201779, 4.00, 0.00, 0.00
1.584674, 3.221653, 4.00, 0.00, 0.00
1.584674, 3.221653, 4.00, 0.00, 0.00
1.672513, 3.241526, 4.00, 0.00, 0.00
1.672513, 3.241526, 4.00, 0.00, 0.00
1.672513, 3.261397, 4.00, 0.00, 0.00
1.672513, 3.261397, 4.00, 0.00, 0.00
1.893299, 3.281267, 4.00, 0.00, 0.00
1.893299, 3.301136, 4.00, 0.00, 0.00
1.893299, 3.301136, 4.00, 0.00, 0.00
1.988261, 3.321004, 4.00, 0.00, 0.00
1.988261, 3.321004, 4.00, 0.00, 0.00
1.988261, 3.34087, 4.00, 0.00, 0.00
1.988261, 3.34087, 4.00, 0.00, 0.00
1.988261, 3.360734, 4.00, 0.00, 0.00
1.988261, 3.360734, 4.00, 0.00, 0.00
1.988261, 3.380597, 4.00, 0.00, 0.00
2.099841, 3.40046, 4.00, 0.00, 0.00
2.182932, 3.40046, 4.00, 0.00, 0.00
2.182932, 3.420321, 4.00, 0.00, 0.00
2.182932, 3.420321, 4.00, 0.00, 0.00
2.23991, 3.44018, 4.00, 0.00, 0.00
2.23991, 3.44018, 4.00, 0.00, 0.00
2.280268, 3.460038, 4.00, 0.00, 0.00
2.280268, 3.460038, 4.00, 0.00, 0.00
2.280268, 3.479894, 4.00, 0.00, 0.00
2.280268, 3.49975, 4.00, 0.00, 0.00
2.280268, 3.49975, 4.00, 0.00, 0.00
2.353864, 3.519604, 4.00, 0.00, 0.00
2.353864, 3.519604, 4.00, 0.00, 0.00
2.353864, 3.539457, 4.00, 0.00, 0.00
2.353864, 3.539457, 4.00, 0.00, 0.00
2.382352, 3.559308, 4.00, 0.00, 0.00
2.413215, 3.559308, 4.00, 0.00, 0.00
2.413215, 3.579158, 4.00, 0.00, 0.00
2.413215, 3.599007, 4.00, 0.00, 0.00
2.410841, 3.599007, 4.00, 0.00, 0.00
2.410841, 3.618855, 4.00, 0.00, 0.00
2.410841, 3.618855, 4.00, 0.00, 0.00
2.406093, 3.638701, 4.00, 0.00, 0.00
2.406093, 3.638701, 4.00, 0.00, 0.00
2.406093, 3.658545, 4.00, 0.00, 0.00
2.406093, 3.658545, 4.00, 0.00, 0.00
2.444077, 3.678388, 4.00, 0.00, 0.00
2.444077, 3.698231, 4.00, 0.00, 0.00
2.444077, 3.698231, 4.00, 0.00, 0.00
2.444077, 3.718072, 4.00, 0.00, 0.00
2.527169, 3.718072, 4.00, 0.00, 0.00
2.527169, 3.737911, 4.00, 0.00, 0.00
2.527169, 3.737911, 4.00, 0.00, 0.00
2.527169, 3.757749, 4.00, 0.00, 0.00
2.57465, 3.757749, 4.00, 0.00, 0.00
2.57465, 3.777585, 4.00, 0.00, 0.00
2.57465, 3.797421, 4.00, 0.00, 0.00
2.57465, 3.797421, 4.00, 0.00, 0.00
2.57465, 3.817255, 4.00, 0.00, 0.00
2.57465, 3.817255, 4.00, 0.00, 0.00
2.57465, 3.837088, 4.00, 0.00, 0.00
2.774069, 3.837088, 4.00, 0.00, 0.00
