0 - moving, 1 - wallBounce, 2 - playerHit, 3 - enemyHit, 4 - playerFail, 5 - enemyFail
playerPosY, enemyPosY, events, playerScore, enemyScore
1.851475, 4.34, 4.00, 0.00, 0.00
1.851475, 4.34, 4.00, 0.00, 0.00
1.851475, 4.3, 4.00, 0.00, 0.00
1.851475, 4.3, 4.00, 0.00, 0.00
1.851475, 4.280003, 4.00, 0.00, 0.00
1.851475, 4.280003, 4.00, 0.00, 0.00
1.851475, 4.260006, 4.00, 0.00, 0.00
1.851475, 4.240011, 4.00, 0.00, 0.00
1.851475, 4.240011, 4.00, 0.00, 0.00
1.851475, 4.220016, 4.00, 0.00, 0.00
1.851475, 4.220016, 4.00, 0.00, 0.00
1.851475, 4.200024, 4.00, 0.00, 0.00
1.851475, 4.200024, 4.00, 0.00, 0.00
1.851475, 4.180033, 4.00, 0.00, 0.00
1.851475, 4.160042, 4.00, 0.00, 0.00
1.851475, 4.160042, 4.00, 0.00, 0.00
1.851475, 4.140054, 4.00, 0.00, 0.00
1.851475, 4.140054, 4.00, 0.00, 0.00
1.851475, 4.120067, 4.00, 0.00, 0.00
1.851475, 4.120067, 4.00, 0.00, 0.00
1.851475, 4.100081, 4.00, 0.00, 0.00
1.851475, 4.080096, 4.00, 0.00, 0.00
1.851475, 4.080096, 4.00, 0.00, 0.00
1.851475, 4.060113, 4.00, 0.00, 0.00
1.851475, 4.060113, 4.00, 0.00, 0.00
1.851475, 4.040131, 4.00, 0.00, 0.00
1.851475, 4.040131, 4.00, 0.00, 0.00
1.851475, 4.020151, 4.00, 0.00, 0.00
1.851475, 4.020151, 4.00, 0.00, 0.00
1.851475, 4.000172, 4.00, 0.00, 0.00
1.851475, 3.980193, 4.00, 0.00, 0.00
1.851475, 3.980193, 4.00, 0.00, 0.00
1.851475, 3.960217, 4.00, 0.00, 0.00
1.851475, 3.960217, 4.00, 0.00, 0.00
1.851475, 3.940241, 4.00, 0.00, 0.00
1.851475, 3.940241, 4.00, 0.00, 0.00
1.851475, 3.920268, 4.00, 0.00, 0.00
1.851475, 3.920268, 4.00, 0.00, 0.00
1.851475, 3.900295, 4.00, 0.00, 0.00
1.851475, 3.880324, 4.00, 0.00, 0.00
1.851475, 3.880324, 4.00, 0.00, 0.00
1.851475, 3.860353, 4.00, 0.00, 0.00
1.851475, 3.860353, 4.00, 0.00, 0.00
1.851475, 3.840385, 4.00, 0.00, 0.00
1.851475, 3.840385, 4.00, 0.00, 0.00
1.851475, 3.820418, 4.00, 0.00, 0.00
1.851475, 3.820418, 4.00, 0.00, 0.00
1.851475, 3.800452, 4.00, 0.00, 0.00
1.851475, 3.780487, 4.00, 0.00, 0.00
1.851475, 3.780487, 4.00, 0.00, 0.00
1.851475, 3.760524, 4.00, 0.00, 0.00
1.851475, 3.760524, 4.00, 0.00, 0.00
1.851475, 3.740562, 4.00, 0.00, 0.00
