0 - moving, 1 - wallBounce, 2 - playerHit, 3 - enemyHit, 4 - playerFail, 5 - enemyFail
playerPosY, enemyPosY, events, playerScore, enemyScore
-4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
0.3214279, 4.3, 4.00, 0.00, 0.00
1.928571, 4.3, 4.00, 0.00, 0.00
2.892857, 4.3, 4.00, 0.00, 0.00
3.857143, 4.3, 4.00, 0.00, 0.00
4.178572, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
4.5, 4.3, 4.00, 0.00, 0.00
