0 - moving, 1 - wallBounce, 2 - playerHit, 3 - enemyHit, 4 - playerFail, 5 - enemyFail
playerPosY, enemyPosY, events, playerScore, enemyScore
2.699998, 4.34, 4.00, 0.00, 0.00
2.749998, 4.34, 4.00, 0.00, 0.00
2.799998, 4.3, 4.00, 0.00, 0.00
2.849998, 4.3, 4.00, 0.00, 0.00
2.899997, 4.280003, 4.00, 0.00, 0.00
2.949997, 4.280003, 4.00, 0.00, 0.00
2.999997, 4.260006, 4.00, 0.00, 0.00
3.049997, 4.240011, 4.00, 0.00, 0.00
3.099997, 4.240011, 4.00, 0.00, 0.00
3.149997, 4.220016, 4.00, 0.00, 0.00
3.199997, 4.220016, 4.00, 0.00, 0.00
3.249997, 4.200024, 4.00, 0.00, 0.00
3.299997, 4.200024, 4.00, 0.00, 0.00
3.349997, 4.180033, 4.00, 0.00, 0.00
3.399997, 4.180033, 4.00, 0.00, 0.00
3.449997, 4.160044, 4.00, 0.00, 0.00
3.499997, 4.140055, 4.00, 0.00, 0.00
3.549997, 4.140055, 4.00, 0.00, 0.00
3.599997, 4.120067, 4.00, 0.00, 0.00
3.649997, 4.120067, 4.00, 0.00, 0.00
3.699997, 4.100081, 4.00, 0.00, 0.00
3.749997, 4.100081, 4.00, 0.00, 0.00
3.799997, 4.080097, 4.00, 0.00, 0.00
3.849997, 4.080097, 4.00, 0.00, 0.00
3.899997, 4.060114, 4.00, 0.00, 0.00
3.949996, 4.040132, 4.00, 0.00, 0.00
3.999996, 4.040132, 4.00, 0.00, 0.00
4.049996, 4.020151, 4.00, 0.00, 0.00
4.099997, 4.020151, 4.00, 0.00, 0.00
4.149997, 4.000172, 4.00, 0.00, 0.00
4.199997, 4.000172, 4.00, 0.00, 0.00
4.249997, 3.980194, 4.00, 0.00, 0.00
4.299997, 3.980194, 4.00, 0.00, 0.00
4.349998, 3.960218, 4.00, 0.00, 0.00
4.399998, 3.940243, 4.00, 0.00, 0.00
4.449998, 3.940243, 4.00, 0.00, 0.00
4.499998, 3.920269, 4.00, 0.00, 0.00
4.5, 3.920269, 4.00, 0.00, 0.00
4.5, 3.900296, 4.00, 0.00, 0.00
4.5, 3.900296, 4.00, 0.00, 0.00
4.5, 3.880325, 4.00, 0.00, 0.00
4.5, 3.860355, 4.00, 0.00, 0.00
4.5, 3.860355, 4.00, 0.00, 0.00
4.5, 3.840386, 4.00, 0.00, 0.00
4.5, 3.840386, 4.00, 0.00, 0.00
4.5, 3.820419, 4.00, 0.00, 0.00
4.5, 3.820419, 4.00, 0.00, 0.00
4.5, 3.800453, 4.00, 0.00, 0.00
4.5, 3.800453, 4.00, 0.00, 0.00
4.5, 3.780489, 4.00, 0.00, 0.00
4.5, 3.760525, 4.00, 0.00, 0.00
4.5, 3.760525, 4.00, 0.00, 0.00
4.5, 3.740563, 4.00, 0.00, 0.00
4.5, 3.740563, 4.00, 0.00, 0.00
4.5, 3.720603, 4.00, 0.00, 0.00
4.5, 3.720603, 4.00, 0.00, 0.00
4.5, 3.700644, 4.00, 0.00, 0.00
4.5, 3.680686, 4.00, 0.00, 0.00
4.5, 3.680686, 4.00, 0.00, 0.00
4.5, 3.660729, 4.00, 0.00, 0.00
4.5, 3.660729, 4.00, 0.00, 0.00
4.5, 3.640773, 4.00, 0.00, 0.00
4.5, 3.640773, 4.00, 0.00, 0.00
4.5, 3.62082, 4.00, 0.00, 0.00
4.5, 3.62082, 4.00, 0.00, 0.00
4.5, 3.600867, 4.00, 0.00, 0.00
4.5, 3.580916, 4.00, 0.00, 0.00
4.5, 3.580916, 4.00, 0.00, 0.00
4.5, 3.560966, 4.00, 0.00, 0.00
4.5, 3.560966, 4.00, 0.00, 0.00
4.5, 3.541017, 4.00, 0.00, 0.00
4.5, 3.541017, 4.00, 0.00, 0.00
4.5, 3.52107, 4.00, 0.00, 0.00
4.5, 3.52107, 4.00, 0.00, 0.00
4.5, 3.501124, 4.00, 0.00, 0.00
4.5, 3.481179, 4.00, 0.00, 0.00
4.5, 3.481179, 4.00, 0.00, 0.00
4.5, 3.461236, 4.00, 0.00, 0.00
4.5, 3.461236, 4.00, 0.00, 0.00
